HistoryID,PersonID,CaseID,ArrestStatus,Convicted,SentenceYears,RepeatOffender
8050,505100,3016,Absconding,True,2,False
8051,503781,3645,Unknown,True,6,True
8052,503781,1443,Bail,True,18,True
8053,503781,1354,Absconding,True,2,True
8054,503781,2423,Bail,True,3,True
8055,504686,1608,Unknown,False,0,False
8056,519470,1253,Bail,False,0,True
8057,519470,3362,Bail,False,0,True
8058,519470,2233,Bail,False,0,True
8059,519470,2261,Unknown,False,0,True
8060,519470,1674,Bail,False,0,True
8061,503586,1778,Unknown,True,3,True
8062,503586,3600,Absconding,True,9,True
8063,503586,1877,Bail,False,0,True
8064,503586,995,Unknown,True,7,True
8065,503586,1006,Unknown,False,0,True
8066,503586,2725,Absconding,True,15,True
8067,523582,1494,Absconding,False,0,False
8068,502814,3062,Bail,True,4,True
8069,502814,3939,Unknown,True,16,True
8070,502814,4283,Arrested,False,0,True
8071,502814,1869,Absconding,False,0,True
8072,502814,2066,Unknown,True,18,True
8073,509932,2369,Absconding,False,0,True
8074,509932,1710,Arrested,True,8,True
8075,509932,2643,Bail,True,8,True
8076,509932,2777,Unknown,False,0,True
8077,509932,1028,Absconding,True,18,True
8078,509932,4003,Unknown,True,9,True
8079,524755,293,Bail,False,0,False
8080,524755,3122,Unknown,True,7,False
8081,510557,4061,Absconding,False,0,True
8082,510557,4985,Bail,True,11,True
8083,510557,4485,Arrested,True,20,True
8084,510557,4399,Arrested,True,19,True
8085,510557,3879,Arrested,False,0,True
8086,510557,2652,Bail,True,13,True
8087,524690,4717,Bail,True,17,False
8088,501132,1522,Bail,True,17,True
8089,501132,3360,Bail,False,0,True
8090,501132,1015,Arrested,False,0,True
8091,501132,3242,Arrested,True,20,True
8092,501132,1511,Absconding,True,5,True
8093,502266,4759,Unknown,False,0,True
8094,502266,784,Bail,False,0,True
8095,502266,1621,Bail,False,0,True
8096,502266,356,Unknown,False,0,True
8097,502042,2842,Arrested,True,8,True
8098,502042,3363,Unknown,True,1,True
8099,502042,4124,Bail,True,20,True
8100,520957,3641,Arrested,False,0,True
8101,520957,4663,Absconding,False,0,True
8102,520957,1569,Arrested,False,0,True
8103,520957,4633,Unknown,False,0,True
8104,502541,3738,Unknown,True,18,False
8105,502541,3977,Arrested,True,18,False
8106,500374,1587,Absconding,False,0,True
8107,500374,919,Absconding,True,6,True
8108,500374,1005,Absconding,True,12,True
8109,500374,3999,Bail,False,0,True
8110,512065,3503,Bail,False,0,True
8111,512065,3691,Bail,True,16,True
8112,512065,3861,Unknown,False,0,True
8113,512065,1809,Absconding,True,7,True
8114,512065,3056,Unknown,True,18,True
8115,512065,3223,Bail,False,0,True
8116,517423,55,Unknown,False,0,True
8117,517423,906,Unknown,True,2,True
8118,517423,4769,Absconding,True,1,True
8119,517423,4760,Bail,False,0,True
8120,519434,4649,Bail,False,0,False
8121,503618,1934,Arrested,False,0,False
8122,503618,60,Arrested,False,0,False
8123,512011,2565,Unknown,True,3,True
8124,512011,2508,Arrested,False,0,True
8125,512011,2647,Unknown,True,19,True
8126,512011,2634,Bail,False,0,True
8127,512011,4419,Absconding,False,0,True
8128,512011,4084,Arrested,True,20,True
8129,522759,4123,Bail,False,0,False
8130,504845,4296,Bail,False,0,True
8131,504845,2634,Unknown,False,0,True
8132,504845,1937,Bail,True,13,True
8133,502076,4228,Bail,False,0,False
8134,502076,3446,Unknown,True,18,False
8135,524848,4656,Bail,True,14,True
8136,524848,2532,Unknown,False,0,True
8137,524848,2176,Absconding,False,0,True
8138,518067,434,Bail,True,13,True
8139,518067,3701,Absconding,False,0,True
8140,518067,4861,Unknown,False,0,True
8141,513015,3027,Bail,False,0,False
8142,517844,3435,Arrested,False,0,False
8143,501419,2353,Bail,False,0,True
8144,501419,4464,Arrested,False,0,True
8145,501419,3087,Arrested,True,15,True
8146,501419,3272,Bail,True,16,True
8147,519485,1256,Arrested,False,0,False
8148,520723,4272,Bail,True,3,True
8149,520723,4519,Absconding,True,5,True
8150,520723,718,Bail,False,0,True
8151,520723,1467,Absconding,False,0,True
8152,520263,2315,Bail,False,0,True
8153,520263,2371,Unknown,False,0,True
8154,520263,1255,Arrested,True,15,True
8155,520263,3793,Unknown,True,8,True
8156,520263,4726,Unknown,True,9,True
8157,512352,1546,Arrested,True,15,True
8158,512352,570,Arrested,False,0,True
8159,512352,3418,Bail,True,5,True
8160,512352,3150,Bail,True,19,True
8161,501596,4111,Bail,True,17,True
8162,501596,1915,Arrested,False,0,True
8163,501596,1540,Arrested,True,13,True
8164,501596,559,Arrested,False,0,True
8165,501596,2853,Unknown,True,8,True
8166,517711,248,Bail,False,0,False
8167,517711,4714,Arrested,True,3,False
8168,509636,2105,Unknown,True,12,True
8169,509636,2185,Unknown,True,13,True
8170,509636,1440,Arrested,True,2,True
8171,509636,3126,Unknown,False,0,True
8172,501176,4884,Absconding,False,0,False
8173,503247,2128,Bail,False,0,True
8174,503247,3748,Unknown,False,0,True
8175,503247,1596,Arrested,False,0,True
8176,518495,1731,Arrested,True,20,False
8177,518495,2813,Bail,False,0,False
8178,520624,3239,Absconding,False,0,True
8179,520624,1460,Arrested,True,15,True
8180,520624,2569,Unknown,False,0,True
8181,506253,1781,Unknown,True,3,True
8182,506253,4914,Absconding,False,0,True
8183,506253,709,Unknown,False,0,True
8184,524147,2385,Bail,True,9,False
8185,524147,99,Unknown,True,7,False
8186,516757,1400,Absconding,True,20,True
8187,516757,2526,Absconding,True,14,True
8188,516757,2658,Absconding,False,0,True
8189,516757,4022,Unknown,True,18,True
8190,516757,4567,Absconding,False,0,True
8191,505408,2083,Unknown,False,0,True
8192,505408,790,Absconding,True,5,True
8193,505408,64,Bail,False,0,True
8194,505408,4838,Arrested,True,11,True
8195,505408,502,Absconding,True,16,True
8196,505408,524,Absconding,True,18,True
8197,508411,659,Bail,False,0,True
8198,508411,1304,Unknown,False,0,True
8199,508411,862,Bail,False,0,True
8200,508411,1561,Unknown,True,16,True
8201,521775,3606,Bail,False,0,True
8202,521775,2182,Unknown,False,0,True
8203,521775,182,Bail,False,0,True
8204,521775,2253,Bail,True,3,True
8205,521775,1089,Arrested,False,0,True
8206,501504,3922,Arrested,True,4,True
8207,501504,3073,Arrested,False,0,True
8208,501504,1145,Bail,True,20,True
8209,501504,1135,Bail,False,0,True
8210,501504,2060,Unknown,False,0,True
8211,501555,4180,Absconding,False,0,True
8212,501555,3535,Bail,True,14,True
8213,501555,3735,Arrested,False,0,True
8214,501555,752,Bail,False,0,True
8215,501555,2465,Unknown,True,17,True
8216,520202,87,Unknown,False,0,True
8217,520202,2002,Unknown,False,0,True
8218,520202,3471,Bail,False,0,True
8219,501076,2305,Unknown,False,0,True
8220,501076,2200,Arrested,True,20,True
8221,501076,1286,Arrested,False,0,True
8222,514673,4154,Unknown,True,18,False
8223,514673,1439,Absconding,True,15,False
8224,511703,1078,Arrested,True,3,True
8225,511703,4837,Bail,True,9,True
8226,511703,4463,Unknown,False,0,True
8227,511703,3823,Unknown,False,0,True
8228,506978,1230,Bail,True,17,False
8229,522889,3333,Bail,True,19,False
8230,511209,927,Arrested,True,3,True
8231,511209,4120,Arrested,False,0,True
8232,511209,4487,Absconding,False,0,True
8233,511209,2261,Unknown,False,0,True
8234,505926,1891,Unknown,True,9,True
8235,505926,1439,Arrested,True,17,True
8236,505926,4840,Unknown,True,17,True
8237,505926,222,Bail,True,11,True
8238,512408,3236,Unknown,False,0,True
8239,512408,187,Absconding,False,0,True
8240,512408,2467,Bail,True,4,True
8241,512408,4963,Unknown,False,0,True
8242,512408,574,Bail,True,19,True
8243,508488,4920,Arrested,False,0,True
8244,508488,4437,Absconding,False,0,True
8245,508488,3068,Absconding,True,2,True
8246,508488,1204,Arrested,False,0,True
8247,508488,2939,Bail,True,4,True
8248,508488,2862,Arrested,True,3,True
8249,515279,4215,Unknown,False,0,True
8250,515279,1399,Arrested,False,0,True
8251,515279,87,Arrested,True,14,True
8252,515279,3354,Bail,False,0,True
8253,515279,1659,Unknown,False,0,True
8254,515279,2121,Arrested,True,1,True
8255,503283,4379,Unknown,False,0,True
8256,503283,1364,Absconding,True,9,True
8257,503283,1410,Unknown,True,13,True
8258,516788,1494,Bail,True,20,True
8259,516788,4131,Unknown,True,10,True
8260,516788,230,Bail,True,5,True
8261,516788,2871,Unknown,False,0,True
8262,516788,2979,Absconding,True,3,True
8263,524393,1387,Bail,False,0,True
8264,524393,2261,Bail,False,0,True
8265,524393,2190,Bail,True,13,True
8266,508770,4750,Unknown,False,0,True
8267,508770,4724,Absconding,True,5,True
8268,508770,2198,Absconding,True,17,True
8269,508770,2973,Bail,True,9,True
8270,514188,819,Bail,False,0,False
8271,514188,4755,Absconding,False,0,False
8272,513505,499,Arrested,False,0,True
8273,513505,3659,Absconding,False,0,True
8274,513505,4796,Bail,True,16,True
8275,513505,1028,Absconding,False,0,True
8276,513505,963,Arrested,True,1,True
8277,513505,2264,Arrested,True,3,True
8278,502735,3286,Bail,False,0,True
8279,502735,3439,Bail,True,15,True
8280,502735,4000,Bail,True,4,True
8281,502735,491,Absconding,False,0,True
8282,502735,144,Unknown,False,0,True
8283,517743,137,Absconding,True,6,True
8284,517743,4271,Unknown,False,0,True
8285,517743,2887,Absconding,True,9,True
8286,517743,1860,Absconding,True,7,True
8287,510521,3818,Arrested,True,2,True
8288,510521,2767,Absconding,True,14,True
8289,510521,3870,Bail,True,5,True
8290,510521,664,Unknown,False,0,True
8291,523025,4538,Arrested,False,0,True
8292,523025,3917,Bail,False,0,True
8293,523025,3402,Bail,False,0,True
8294,523025,460,Absconding,False,0,True
8295,523025,304,Unknown,False,0,True
8296,521356,2730,Bail,False,0,False
8297,514494,3461,Unknown,True,12,True
8298,514494,1520,Absconding,True,13,True
8299,514494,3232,Unknown,False,0,True
8300,514494,2116,Arrested,True,2,True
8301,514494,3069,Arrested,True,1,True
8302,514494,2786,Bail,True,13,True
8303,508152,1649,Bail,False,0,True
8304,508152,4380,Arrested,False,0,True
8305,508152,3309,Unknown,True,9,True
8306,508152,3451,Arrested,False,0,True
8307,508152,342,Unknown,True,2,True
8308,508152,1744,Bail,True,12,True
8309,517490,1281,Bail,False,0,False
8310,513279,4610,Unknown,True,16,True
8311,513279,4787,Unknown,True,4,True
8312,513279,109,Bail,True,17,True
8313,513279,1233,Unknown,True,10,True
8314,516303,4537,Absconding,True,12,True
8315,516303,847,Absconding,True,12,True
8316,516303,4397,Bail,True,15,True
8317,509202,1026,Arrested,True,18,True
8318,509202,1006,Absconding,True,20,True
8319,509202,1526,Arrested,False,0,True
8320,509202,4058,Absconding,True,1,True
8321,510506,1888,Bail,False,0,True
8322,510506,3333,Bail,True,16,True
8323,510506,4645,Arrested,True,15,True
8324,510506,4698,Absconding,False,0,True
8325,510506,3392,Arrested,False,0,True
8326,510506,4511,Bail,False,0,True
8327,504773,3399,Unknown,True,7,False
8328,504773,4509,Bail,True,11,False
8329,524227,862,Absconding,False,0,True
8330,524227,394,Unknown,False,0,True
8331,524227,2673,Arrested,False,0,True
8332,524227,2755,Arrested,False,0,True
8333,524227,4947,Arrested,False,0,True
8334,500031,4059,Absconding,False,0,False
8335,502565,2772,Absconding,False,0,True
8336,502565,1954,Unknown,False,0,True
8337,502565,2377,Absconding,True,11,True
8338,502565,3129,Arrested,True,13,True
8339,521280,1504,Unknown,True,13,True
8340,521280,2791,Absconding,True,15,True
8341,521280,2688,Arrested,False,0,True
8342,510598,3116,Arrested,True,8,True
8343,510598,3810,Arrested,False,0,True
8344,510598,187,Arrested,True,3,True
8345,510598,3073,Arrested,False,0,True
8346,510598,4982,Unknown,False,0,True
8347,510598,4259,Arrested,True,15,True
8348,522695,1738,Bail,True,8,True
8349,522695,207,Arrested,False,0,True
8350,522695,1464,Arrested,True,16,True
8351,522695,3991,Absconding,True,6,True
8352,522695,4560,Absconding,True,8,True
8353,522695,2549,Absconding,False,0,True
8354,521529,734,Unknown,False,0,True
8355,521529,38,Unknown,False,0,True
8356,521529,138,Unknown,False,0,True
8357,502175,1433,Bail,False,0,True
8358,502175,1003,Bail,False,0,True
8359,502175,3661,Absconding,False,0,True
8360,502175,4177,Arrested,False,0,True
8361,502175,719,Bail,True,11,True
8362,506825,3560,Absconding,True,3,True
8363,506825,265,Unknown,True,2,True
8364,506825,1091,Absconding,False,0,True
8365,500548,2658,Unknown,True,10,True
8366,500548,265,Arrested,True,12,True
8367,500548,2289,Unknown,False,0,True
8368,500548,344,Absconding,False,0,True
8369,508820,4391,Bail,True,14,True
8370,508820,2903,Absconding,False,0,True
8371,508820,1749,Unknown,False,0,True
8372,508820,1975,Unknown,True,17,True
8373,508820,1284,Bail,True,3,True
8374,508820,1997,Absconding,False,0,True
8375,520466,3792,Unknown,False,0,False
8376,520466,1455,Absconding,True,18,False
8377,515949,3460,Unknown,False,0,False
8378,508194,2375,Arrested,False,0,True
8379,508194,715,Bail,True,13,True
8380,508194,883,Bail,True,6,True
8381,504037,1552,Arrested,True,7,True
8382,504037,1912,Bail,True,16,True
8383,504037,499,Arrested,False,0,True
8384,501681,1851,Absconding,True,12,True
8385,501681,542,Arrested,True,19,True
8386,501681,4085,Bail,True,13,True
8387,501681,3598,Absconding,False,0,True
8388,501681,2519,Absconding,False,0,True
8389,501681,3192,Absconding,False,0,True
8390,518186,2002,Arrested,False,0,True
8391,518186,3296,Bail,True,5,True
8392,518186,1779,Bail,True,20,True
8393,518186,1193,Bail,False,0,True
8394,518186,719,Bail,True,10,True
8395,504266,9,Absconding,False,0,True
8396,504266,4512,Arrested,False,0,True
8397,504266,1837,Arrested,True,10,True
8398,504266,4623,Unknown,False,0,True
8399,504266,4634,Unknown,True,14,True
8400,504266,2935,Arrested,True,15,True
8401,513446,5,Bail,False,0,False
8402,513446,1012,Unknown,True,9,False
8403,508328,2754,Bail,True,5,False
8404,518569,120,Bail,False,0,True
8405,518569,3149,Bail,True,17,True
8406,518569,2688,Arrested,True,6,True
8407,518569,4387,Arrested,False,0,True
8408,518145,2437,Arrested,True,7,True
8409,518145,937,Arrested,False,0,True
8410,518145,1206,Absconding,True,17,True
8411,518145,3653,Bail,True,8,True
8412,518145,2986,Arrested,False,0,True
8413,518145,4947,Unknown,True,8,True
8414,504246,3328,Arrested,False,0,True
8415,504246,2347,Arrested,True,11,True
8416,504246,1516,Bail,True,7,True
8417,504246,2792,Unknown,False,0,True
8418,504246,3584,Arrested,False,0,True
8419,500104,2968,Arrested,False,0,False
8420,500104,277,Arrested,False,0,False
8421,513057,4831,Unknown,False,0,False
8422,521434,229,Absconding,False,0,True
8423,521434,2226,Arrested,False,0,True
8424,521434,1426,Absconding,False,0,True
8425,521434,1604,Absconding,True,7,True
8426,521434,3247,Arrested,True,19,True
8427,521071,3515,Arrested,True,9,True
8428,521071,4306,Bail,True,11,True
8429,521071,1852,Arrested,False,0,True
8430,507692,3182,Arrested,False,0,True
8431,507692,2104,Bail,False,0,True
8432,507692,1386,Absconding,True,16,True
8433,507692,230,Arrested,True,18,True
8434,507692,4798,Absconding,True,7,True
8435,507692,2492,Unknown,False,0,True
8436,511869,3366,Arrested,False,0,True
8437,511869,1984,Absconding,True,11,True
8438,511869,3173,Absconding,True,17,True
8439,516988,803,Arrested,False,0,True
8440,516988,3171,Absconding,True,6,True
8441,516988,62,Arrested,True,2,True
8442,516988,1032,Bail,False,0,True
8443,516988,951,Absconding,False,0,True
8444,510615,4810,Arrested,True,4,True
8445,510615,60,Arrested,False,0,True
8446,510615,4811,Absconding,True,20,True
8447,510615,1769,Bail,False,0,True
8448,510615,4921,Bail,False,0,True
8449,522698,1815,Bail,True,9,True
8450,522698,4116,Bail,False,0,True
8451,522698,572,Arrested,False,0,True
8452,522698,3428,Absconding,True,13,True
8453,522698,841,Arrested,True,7,True
8454,522698,28,Absconding,False,0,True
8455,508337,1667,Bail,True,17,True
8456,508337,4857,Unknown,True,2,True
8457,508337,3555,Bail,False,0,True
8458,508337,295,Bail,True,9,True
8459,507291,1363,Absconding,True,2,True
8460,507291,2044,Absconding,False,0,True
8461,507291,4746,Absconding,False,0,True
8462,507291,495,Absconding,False,0,True
8463,507291,3690,Unknown,False,0,True
8464,503316,810,Unknown,True,8,True
8465,503316,3051,Arrested,True,17,True
8466,503316,1775,Unknown,False,0,True
8467,503316,3785,Bail,False,0,True
8468,503316,1580,Absconding,True,19,True
8469,516278,1260,Unknown,True,8,True
8470,516278,4449,Bail,True,16,True
8471,516278,1153,Arrested,True,17,True
8472,516278,4281,Absconding,False,0,True
8473,516278,3514,Bail,True,2,True
8474,524268,4724,Bail,True,14,False
8475,517113,2522,Arrested,False,0,True
8476,517113,150,Absconding,True,13,True
8477,517113,2104,Bail,True,18,True
8478,517113,186,Unknown,False,0,True
8479,509251,213,Absconding,False,0,False
8480,509251,4999,Arrested,True,19,False
8481,503814,2315,Absconding,True,16,True
8482,503814,4411,Bail,False,0,True
8483,503814,427,Unknown,True,10,True
8484,503814,2082,Unknown,False,0,True
8485,503814,2502,Unknown,True,9,True
8486,512292,1865,Absconding,False,0,False
8487,510422,4963,Arrested,False,0,True
8488,510422,1463,Unknown,False,0,True
8489,510422,3216,Absconding,False,0,True
8490,510422,4734,Bail,True,16,True
8491,510422,705,Absconding,True,7,True
8492,510422,680,Bail,False,0,True
8493,500665,1000,Arrested,False,0,True
8494,500665,3077,Unknown,False,0,True
8495,500665,2098,Bail,True,1,True
8496,516572,4710,Arrested,False,0,False
8497,516572,3294,Arrested,True,11,False
8498,524269,463,Absconding,False,0,False
8499,524269,3055,Bail,True,20,False
8500,515958,4208,Absconding,True,4,True
8501,515958,873,Arrested,False,0,True
8502,515958,956,Absconding,False,0,True
8503,515958,3627,Absconding,True,15,True
8504,515958,3544,Absconding,False,0,True
8505,514119,804,Absconding,False,0,False
8506,514119,4216,Absconding,False,0,False
8507,515483,3695,Absconding,False,0,True
8508,515483,998,Bail,True,5,True
8509,515483,2585,Arrested,True,3,True
8510,515483,3287,Unknown,False,0,True
8511,510514,1570,Bail,False,0,True
8512,510514,440,Unknown,True,12,True
8513,510514,2373,Unknown,False,0,True
8514,517802,2883,Arrested,False,0,True
8515,517802,2651,Absconding,False,0,True
8516,517802,1695,Absconding,False,0,True
8517,517802,1153,Absconding,False,0,True
8518,517802,129,Absconding,True,18,True
8519,514686,4483,Bail,True,8,True
8520,514686,541,Unknown,False,0,True
8521,514686,2842,Bail,False,0,True
8522,514686,4021,Bail,True,14,True
8523,514686,1660,Bail,False,0,True
8524,510045,556,Bail,False,0,True
8525,510045,3180,Absconding,False,0,True
8526,510045,2381,Arrested,False,0,True
8527,510045,1164,Bail,True,4,True
8528,502209,2728,Absconding,False,0,True
8529,502209,2926,Bail,True,15,True
8530,502209,299,Arrested,True,20,True
8531,502209,1978,Unknown,False,0,True
8532,500564,1179,Absconding,True,16,True
8533,500564,4407,Arrested,True,18,True
8534,500564,5000,Arrested,False,0,True
8535,504708,4639,Bail,False,0,True
8536,504708,3688,Arrested,True,12,True
8537,504708,3831,Absconding,False,0,True
8538,504708,2030,Bail,False,0,True
8539,504708,1479,Arrested,False,0,True
8540,504708,3298,Bail,True,2,True
8541,513124,1541,Unknown,True,5,True
8542,513124,3849,Arrested,False,0,True
8543,513124,1779,Bail,False,0,True
8544,513124,2039,Arrested,False,0,True
8545,513124,253,Absconding,True,20,True
8546,517465,2249,Arrested,False,0,False
8547,517465,2226,Arrested,True,13,False
8548,512456,3641,Arrested,True,11,True
8549,512456,1710,Arrested,False,0,True
8550,512456,3144,Unknown,False,0,True
8551,512456,1541,Unknown,False,0,True
8552,512456,1887,Absconding,False,0,True
8553,512456,677,Arrested,False,0,True
8554,506519,2709,Arrested,False,0,False
8555,509899,2007,Arrested,True,12,False
8556,501874,2572,Absconding,True,13,True
8557,501874,1621,Unknown,False,0,True
8558,501874,1750,Unknown,False,0,True
8559,503173,1131,Unknown,True,3,False
8560,516366,1782,Absconding,False,0,True
8561,516366,2899,Unknown,True,2,True
8562,516366,2053,Unknown,False,0,True
8563,516366,3389,Arrested,True,17,True
8564,516402,4512,Unknown,True,4,True
8565,516402,3056,Unknown,False,0,True
8566,516402,2783,Arrested,False,0,True
8567,516402,975,Arrested,True,16,True
8568,506613,1347,Unknown,False,0,True
8569,506613,2966,Unknown,True,19,True
8570,506613,4815,Absconding,False,0,True
8571,506613,622,Bail,False,0,True
8572,506613,559,Bail,True,14,True
8573,506613,1739,Unknown,True,16,True
8574,520039,3416,Bail,False,0,True
8575,520039,4820,Bail,False,0,True
8576,520039,4723,Arrested,False,0,True
8577,520039,2842,Unknown,True,4,True
8578,520039,1405,Arrested,True,16,True
8579,520039,4527,Arrested,False,0,True
8580,517714,1452,Bail,False,0,True
8581,517714,3569,Unknown,True,18,True
8582,517714,3439,Absconding,False,0,True
8583,517714,1201,Arrested,False,0,True
8584,508140,3440,Unknown,False,0,False
8585,522365,523,Arrested,True,20,False
8586,508857,916,Arrested,True,2,False
8587,509420,3858,Arrested,False,0,True
8588,509420,2911,Bail,False,0,True
8589,509420,668,Unknown,True,7,True
8590,500327,237,Arrested,True,20,True
8591,500327,2897,Arrested,True,4,True
8592,500327,4363,Absconding,True,10,True
8593,500327,1617,Unknown,True,4,True
8594,500327,2311,Absconding,False,0,True
8595,500327,550,Absconding,False,0,True
8596,504086,4282,Bail,True,12,True
8597,504086,4096,Bail,False,0,True
8598,504086,1008,Arrested,True,8,True
8599,508898,4565,Absconding,True,18,False
8600,512066,127,Bail,False,0,True
8601,512066,2384,Unknown,False,0,True
8602,512066,4567,Absconding,False,0,True
8603,518028,4798,Bail,False,0,True
8604,518028,1692,Absconding,True,13,True
8605,518028,1554,Unknown,False,0,True
8606,518028,3487,Absconding,True,11,True
8607,517285,2326,Bail,False,0,True
8608,517285,2304,Arrested,False,0,True
8609,517285,1164,Unknown,True,20,True
8610,517285,3341,Bail,True,10,True
8611,517285,59,Arrested,False,0,True
8612,517285,85,Absconding,True,15,True
8613,522105,2047,Unknown,False,0,False
8614,514815,4349,Absconding,True,19,True
8615,514815,2582,Arrested,False,0,True
8616,514815,433,Arrested,True,18,True
8617,514815,1109,Unknown,False,0,True
8618,514815,3759,Bail,True,18,True
8619,514815,154,Absconding,True,20,True
8620,520939,4945,Unknown,False,0,True
8621,520939,3050,Unknown,True,19,True
8622,520939,3929,Arrested,False,0,True
8623,512554,2795,Arrested,False,0,True
8624,512554,4315,Absconding,True,14,True
8625,512554,4789,Arrested,True,15,True
8626,512554,365,Absconding,False,0,True
8627,512554,4612,Arrested,True,3,True
8628,500689,4311,Bail,False,0,True
8629,500689,1721,Unknown,False,0,True
8630,500689,1725,Unknown,False,0,True
8631,500689,4051,Arrested,False,0,True
8632,500689,2119,Absconding,True,13,True
8633,500689,4429,Bail,False,0,True
8634,511314,1295,Unknown,False,0,False
8635,511314,1391,Bail,True,13,False
8636,505461,1849,Arrested,False,0,True
8637,505461,691,Arrested,True,20,True
8638,505461,2579,Unknown,False,0,True
8639,505461,520,Absconding,False,0,True
8640,505461,2160,Absconding,True,9,True
8641,520722,269,Bail,True,6,True
8642,520722,3176,Unknown,False,0,True
8643,520722,2154,Absconding,False,0,True
8644,520722,2673,Bail,True,16,True
8645,520722,286,Absconding,True,19,True
8646,524418,3827,Absconding,True,20,True
8647,524418,2707,Arrested,True,20,True
8648,524418,797,Unknown,False,0,True
8649,524418,1977,Arrested,True,12,True
8650,524418,2779,Bail,True,16,True
8651,524418,4603,Absconding,True,13,True
8652,517391,1309,Bail,False,0,True
8653,517391,2807,Absconding,True,20,True
8654,517391,4015,Bail,False,0,True
8655,517391,701,Bail,False,0,True
8656,516619,23,Arrested,True,7,False
8657,508923,1643,Unknown,True,17,True
8658,508923,3975,Bail,False,0,True
8659,508923,1126,Unknown,True,2,True
8660,508923,2319,Absconding,False,0,True
8661,512404,3359,Unknown,False,0,False
8662,512404,1681,Arrested,True,12,False
8663,504476,3934,Absconding,True,9,False
8664,504476,4662,Arrested,False,0,False
8665,509470,407,Absconding,True,7,False
8666,509470,3634,Absconding,False,0,False
8667,517990,2475,Absconding,False,0,True
8668,517990,2295,Absconding,True,10,True
8669,517990,2444,Unknown,True,12,True
8670,517990,4263,Absconding,False,0,True
8671,517990,1864,Arrested,False,0,True
8672,517990,3373,Unknown,False,0,True
8673,524847,3302,Absconding,False,0,True
8674,524847,2812,Absconding,False,0,True
8675,524847,582,Absconding,False,0,True
8676,520790,3970,Unknown,False,0,True
8677,520790,2013,Arrested,False,0,True
8678,520790,2293,Bail,False,0,True
8679,520790,397,Unknown,False,0,True
8680,515422,4802,Unknown,False,0,False
8681,515422,1914,Arrested,True,11,False
8682,521398,3834,Absconding,False,0,False
8683,505218,1790,Absconding,False,0,True
8684,505218,637,Bail,False,0,True
8685,505218,4798,Bail,True,9,True
8686,505218,4393,Absconding,False,0,True
8687,505218,3556,Arrested,True,11,True
8688,501528,2329,Bail,True,17,True
8689,501528,1018,Unknown,False,0,True
8690,501528,3963,Arrested,False,0,True
8691,501528,2449,Arrested,False,0,True
8692,501528,2985,Arrested,True,9,True
8693,506511,4878,Arrested,False,0,True
8694,506511,5,Unknown,True,19,True
8695,506511,4036,Bail,True,3,True
8696,506511,1651,Bail,True,20,True
8697,506511,1136,Bail,False,0,True
8698,506511,2976,Bail,True,6,True
8699,504978,1222,Arrested,False,0,True
8700,504978,1690,Unknown,True,7,True
8701,504978,3535,Arrested,True,7,True
8702,504978,827,Absconding,False,0,True
8703,522139,2647,Absconding,False,0,True
8704,522139,2765,Absconding,False,0,True
8705,522139,1346,Arrested,False,0,True
8706,514963,2491,Unknown,True,11,False
8707,514963,94,Arrested,True,3,False
8708,511885,1362,Bail,False,0,True
8709,511885,223,Bail,False,0,True
8710,511885,1158,Bail,True,4,True
8711,511885,2753,Absconding,False,0,True
8712,519056,4855,Absconding,False,0,False
8713,519056,3015,Absconding,False,0,False
8714,517241,2184,Unknown,True,5,False
8715,517241,3896,Absconding,True,8,False
8716,524383,2115,Absconding,True,2,True
8717,524383,3009,Bail,True,9,True
8718,524383,4758,Absconding,False,0,True
8719,505473,2573,Bail,True,10,False
8720,505473,573,Bail,True,20,False
8721,503351,3176,Bail,False,0,True
8722,503351,4974,Bail,False,0,True
8723,503351,969,Unknown,True,2,True
8724,504419,1740,Absconding,False,0,False
8725,504419,713,Unknown,True,3,False
8726,513154,2833,Arrested,False,0,True
8727,513154,590,Unknown,True,11,True
8728,513154,4408,Bail,True,2,True
8729,513154,1509,Arrested,True,5,True
8730,513154,243,Arrested,False,0,True
8731,513154,4887,Bail,False,0,True
8732,503422,4751,Arrested,False,0,True
8733,503422,4192,Bail,False,0,True
8734,503422,3676,Unknown,False,0,True
8735,503422,442,Bail,False,0,True
8736,503422,2875,Arrested,False,0,True
8737,503422,3701,Bail,False,0,True
8738,521860,4022,Unknown,True,18,False
8739,518968,4083,Unknown,False,0,True
8740,518968,3244,Unknown,False,0,True
8741,518968,1568,Arrested,True,18,True
8742,516000,2812,Bail,False,0,True
8743,516000,779,Absconding,False,0,True
8744,516000,4163,Arrested,True,10,True
8745,524224,2545,Arrested,False,0,True
8746,524224,1449,Bail,False,0,True
8747,524224,3477,Absconding,False,0,True
8748,524224,3621,Unknown,True,3,True
8749,524224,2151,Bail,False,0,True
8750,524224,4350,Bail,True,15,True
8751,518484,742,Arrested,True,19,True
8752,518484,2526,Bail,True,8,True
8753,518484,1446,Bail,False,0,True
8754,518484,3799,Unknown,False,0,True
8755,518484,4466,Bail,True,7,True
8756,501434,4666,Unknown,False,0,True
8757,501434,614,Arrested,False,0,True
8758,501434,2345,Arrested,False,0,True
8759,512094,1835,Unknown,True,13,True
8760,512094,3010,Bail,True,14,True
8761,512094,3638,Unknown,True,15,True
8762,512094,817,Bail,True,18,True
8763,512094,3670,Arrested,True,11,True
