ArrestID,PersonID,CaseID,ArrestDate,CustodyDays,BailGranted
1460,512141,1433,2024-12-20,38,True
1461,512141,2598,2023-11-03,34,True
1462,508320,835,2024-05-23,39,True
1463,508320,798,2023-12-18,56,False
1464,505360,747,2024-04-11,37,False
1465,505360,4602,2022-04-15,20,True
1466,518621,4680,2022-11-15,37,False
1467,509615,1792,2022-05-04,80,True
1468,504203,2705,2025-07-17,65,False
1469,508026,1828,2022-02-12,47,False
1470,508026,4502,2022-04-09,78,False
1471,502727,841,2023-02-04,17,False
1472,500342,3307,2023-07-29,48,False
1473,500342,1145,2023-09-21,9,True
1474,500292,1741,2025-01-12,45,True
1475,523979,799,2023-05-17,74,True
1476,523979,4820,2025-06-15,72,False
1477,521404,2263,2026-07-18,55,False
1478,519705,1793,2022-08-30,28,False
1479,501889,2777,2022-11-11,60,False
1480,503399,2585,2025-07-11,44,False
1481,517419,3234,2025-11-06,74,True
1482,514492,1379,2022-09-18,82,False
1483,524975,2808,2026-02-06,61,False
1484,515580,70,2024-02-06,63,True
1485,523858,812,2025-08-16,63,True
1486,508395,1431,2025-11-11,46,False
1487,504439,4006,2026-07-25,25,True
1488,503663,1419,2023-02-26,22,True
1489,503663,1975,2022-08-15,20,True
1490,507428,864,2024-09-10,13,True
1491,507428,3037,2023-10-22,82,False
1492,509125,1864,2024-12-14,29,True
1493,509125,2842,2023-07-05,31,False
1494,513708,3323,2022-05-26,80,True
1495,513708,2494,2023-12-08,44,True
1496,512822,3029,2025-12-19,37,True
1497,512822,800,2024-09-21,47,True
1498,523942,4267,2026-01-13,28,False
1499,521612,4374,2022-12-28,74,False
1500,521612,1355,2026-02-01,31,False
1501,521987,2170,2024-09-14,14,True
1502,521002,980,2022-11-26,32,True
1503,519873,2829,2026-03-26,89,True
1504,518609,2083,2025-02-07,6,True
1505,508958,3320,2023-02-03,82,False
1506,508958,2473,2023-06-26,70,False
1507,508958,3309,2023-02-19,13,True
1508,508958,2401,2023-05-27,17,False
1509,511306,4032,2026-03-25,6,False
1510,511306,601,2023-09-25,33,True
1511,512376,1881,2022-08-08,54,True
1512,512376,3712,2022-03-05,57,True
1513,520105,1461,2026-09-26,4,True
1514,520105,661,2026-04-03,17,True
1515,520105,1109,2025-03-12,8,True
1516,507443,3538,2027-01-01,34,False
1517,502172,4151,2023-07-18,21,False
1518,509145,3515,2023-02-04,72,False
1519,515934,473,2023-08-21,32,False
1520,520223,2078,2024-03-01,16,True
1521,515617,229,2022-04-07,77,True
1522,515617,3981,2022-07-15,20,False
1523,515617,135,2022-01-30,73,False
1524,521211,2412,2024-07-12,17,True
1525,521211,1642,2026-08-12,79,False
1526,521211,4948,2025-07-04,16,False
1527,521211,4509,2024-04-05,35,False
1528,521230,4257,2025-03-05,84,True
1529,523913,2587,2025-04-14,40,True
1530,512015,4842,2025-12-20,10,False
1531,505261,2632,2024-03-05,82,True
1532,519407,3293,2022-02-09,60,False
1533,510853,3645,2022-02-02,65,True
1534,510853,1408,2026-07-21,73,True
1535,510853,1578,2023-03-02,28,False
1536,505793,3122,2022-02-21,15,False
1537,519789,4459,2024-11-23,18,True
1538,517455,1877,2025-07-09,22,True
1539,521335,404,2026-07-08,60,False
1540,517255,1511,2022-05-08,64,True
1541,517255,3737,2022-06-30,33,False
1542,501515,4480,2022-03-29,62,False
1543,505929,3635,2025-12-28,41,True
1544,500140,1800,2026-10-03,37,False
1545,500140,4141,2025-10-08,64,False
1546,503779,3155,2025-03-15,16,False
1547,508224,632,2023-06-07,28,True
1548,508944,3240,2024-09-18,27,False
1549,508944,811,2026-11-25,17,True
1550,520924,2629,2027-01-15,86,True
1551,524500,2340,2026-10-23,46,True
1552,501816,1909,2023-09-02,32,True
1553,500697,4005,2023-09-13,56,True
1554,502584,3949,2023-01-03,73,True
1555,502584,1592,2022-04-01,74,False
1556,502584,1611,2022-05-22,85,False
1557,502584,4849,2022-06-16,51,False
1558,502584,4869,2023-09-12,77,True
1559,517602,374,2026-06-27,15,False
1560,510091,1133,2025-11-12,72,True
1561,510091,2479,2025-04-29,22,False
1562,510091,4219,2024-08-28,31,True
1563,508605,1957,2022-07-28,16,True
1564,509873,1163,2026-03-20,15,False
1565,509873,3521,2024-09-26,10,True
1566,509873,2103,2026-01-03,44,False
1567,500151,2046,2025-08-10,33,False
1568,503109,4789,2026-05-08,42,False
1569,515110,2817,2024-05-03,60,True
1570,515110,2847,2024-02-21,70,False
1571,506225,3331,2022-12-20,3,True
1572,502142,3424,2025-01-25,53,False
1573,509762,3567,2023-04-22,80,False
1574,503703,2808,2026-03-01,28,False
1575,503703,2754,2025-01-31,80,False
1576,500018,1893,2024-03-03,38,True
1577,500018,3201,2024-08-06,20,False
1578,509150,3305,2024-03-04,57,False
1579,509150,2686,2026-11-19,13,True
1580,520899,1447,2023-10-22,51,False
1581,524386,2615,2024-06-16,45,True
1582,524386,3712,2022-03-04,14,False
1583,503499,3705,2024-07-23,62,False
1584,503499,3145,2023-03-04,64,False
1585,503101,1291,2024-10-10,50,False
1586,503101,3173,2022-02-18,29,False
1587,514371,1354,2025-05-13,70,True
1588,515077,3106,2022-08-06,67,True
1589,519164,2377,2027-01-06,30,True
1590,519164,4764,2025-11-07,61,True
1591,524406,1989,2026-05-09,70,False
1592,524406,2559,2025-02-09,74,True
1593,522511,2993,2025-12-03,53,False
1594,522511,1201,2023-11-06,34,True
1595,522511,2308,2025-12-24,67,False
1596,506150,4104,2024-03-15,22,False
1597,513607,2026,2025-10-31,2,True
1598,513607,2205,2023-02-17,59,True
1599,524444,3160,2022-09-06,5,False
1600,524444,2263,2026-07-25,50,True
1601,504171,4170,2022-11-09,26,False
1602,514779,2649,2023-03-26,72,False
1603,514779,795,2025-07-22,57,True
1604,523998,1106,2024-11-29,12,True
1605,523998,4533,2026-06-07,43,True
1606,507885,463,2022-04-13,4,True
1607,506518,3662,2026-09-30,18,False
1608,503579,2999,2026-10-09,40,True
1609,520843,1568,2025-05-01,10,True
1610,509694,4492,2022-03-07,32,False
1611,509694,907,2024-09-09,50,True
1612,504306,1639,2023-09-04,12,False
1613,504306,914,2024-03-29,40,True
1614,517492,2158,2025-01-06,59,True
1615,517492,3711,2026-06-01,72,True
1616,516309,4850,2026-12-28,78,True
1617,520965,4601,2024-05-04,58,True
1618,519023,3114,2026-08-26,81,False
1619,502871,3976,2024-03-05,89,False
1620,502871,1330,2026-05-16,73,True
1621,502871,1617,2025-10-26,71,False
1622,507862,2229,2026-02-11,4,True
1623,507862,3073,2024-06-27,10,False
1624,506347,3120,2026-06-23,33,True
1625,506347,4164,2024-11-21,31,False
1626,517395,662,2024-07-21,85,False
1627,517395,1760,2025-12-18,90,False
1628,510360,3473,2024-11-04,49,False
1629,510360,3128,2022-04-13,30,False
1630,510360,896,2026-10-16,13,False
1631,512305,2467,2025-08-03,90,True
1632,524889,2115,2025-12-16,13,False
1633,517228,4762,2025-09-25,9,True
1634,509607,927,2025-02-11,35,False
1635,520279,406,2026-10-23,26,False
1636,520279,4079,2025-06-16,87,True
1637,505220,4164,2024-11-23,28,False
1638,521945,4894,2023-01-13,11,True
1639,519432,1390,2024-02-25,35,False
1640,503059,652,2023-06-21,36,False
1641,513942,4859,2023-11-18,56,True
1642,517838,2516,2024-03-05,63,False
1643,517838,2563,2026-11-12,66,True
1644,511252,2145,2023-12-07,60,False
1645,511252,3579,2023-12-03,61,False
1646,514460,3097,2023-06-20,15,True
1647,501809,972,2026-07-30,51,True
1648,511135,4963,2025-01-10,47,True
1649,511135,1749,2026-01-12,46,False
1650,518786,731,2024-12-07,60,False
1651,518786,2965,2024-04-11,11,False
1652,524750,4378,2023-05-02,37,False
1653,524750,2331,2023-05-15,71,False
1654,524750,835,2024-05-31,16,False
1655,523183,3695,2022-03-05,77,False
1656,517894,609,2022-10-31,79,True
1657,508920,3437,2025-07-18,16,True
1658,508920,3907,2026-04-25,54,True
1659,504283,2384,2022-08-03,37,False
1660,515885,2031,2024-01-02,27,False
1661,515885,601,2023-10-10,6,True
1662,507901,1112,2026-11-11,8,False
1663,510444,4216,2022-03-16,66,False
1664,523303,1069,2024-02-28,71,True
1665,523303,1180,2024-06-08,75,False
1666,514352,2014,2024-10-16,82,True
1667,514352,1567,2022-03-26,10,False
1668,512231,495,2026-06-27,78,False
1669,500316,3363,2024-08-25,2,True
1670,500316,1605,2022-10-04,5,True
1671,500316,140,2023-11-22,58,False
1672,524235,1727,2023-12-23,62,False
1673,506021,3620,2022-11-17,21,False
1674,506021,4830,2024-11-13,41,True
1675,500209,4308,2024-09-27,69,True
1676,521106,2012,2025-10-29,5,False
1677,500937,3110,2023-10-21,86,False
1678,513692,3938,2024-12-03,69,True
1679,513692,400,2025-08-11,56,True
1680,513692,314,2023-02-06,56,True
1681,505334,2697,2023-01-11,76,True
1682,524021,3424,2025-01-02,12,True
1683,524021,2977,2022-07-26,40,True
1684,513261,3960,2026-04-06,18,False
1685,513261,4150,2022-08-01,32,False
1686,501511,4261,2024-01-24,47,False
1687,501511,1028,2023-04-11,4,True
1688,522083,3450,2025-06-25,57,False
1689,512089,3327,2026-01-16,31,True
1690,521670,500,2022-10-21,55,True
1691,521498,2597,2025-03-04,81,True
1692,521498,178,2025-07-06,14,True
1693,508345,1278,2023-12-27,16,True
1694,510213,1022,2023-10-04,1,False
1695,510213,2941,2023-04-30,88,False
1696,507640,275,2025-04-29,70,False
1697,507640,1659,2025-08-28,68,False
1698,506138,4387,2023-08-24,8,False
1699,520655,1485,2023-02-28,86,True
1700,518159,3814,2023-03-23,61,False
1701,522805,3694,2026-06-29,29,True
1702,512308,3444,2023-05-01,62,True
1703,512308,3963,2022-05-11,27,False
1704,512308,2453,2022-10-12,4,False
1705,512308,2440,2026-03-14,70,True
1706,512308,2838,2023-03-21,4,True
1707,519156,4576,2023-09-13,47,False
1708,515478,2738,2022-12-21,47,False
1709,515478,3754,2023-05-22,25,True
1710,515478,3706,2026-12-07,60,True
1711,515478,2134,2025-05-23,16,False
1712,503595,3586,2025-03-28,30,False
1713,503595,2575,2025-03-04,14,False
1714,508940,2935,2023-09-25,28,False
1715,524570,553,2026-07-18,69,True
1716,524570,333,2025-03-08,8,False
1717,501662,1191,2022-04-25,8,True
1718,501662,1427,2022-07-21,16,True
1719,521262,3854,2026-09-03,58,True
1720,502443,4,2022-09-27,35,True
1721,502443,4690,2026-01-13,16,True
1722,502443,3939,2022-10-14,10,False
1723,508526,134,2022-12-04,5,False
1724,520561,2309,2026-10-06,64,False
1725,503367,159,2025-01-01,56,True
1726,500994,3509,2026-08-31,65,False
1727,523748,527,2026-12-11,58,False
1728,523748,3450,2025-06-18,58,False
1729,510393,788,2023-04-15,77,False
1730,510393,2863,2026-07-24,3,True
1731,524905,480,2026-12-09,71,True
1732,514703,1833,2023-03-04,32,False
1733,514703,2911,2024-01-22,68,True
1734,519330,945,2026-01-01,3,True
1735,503790,4056,2023-04-07,26,True
1736,505095,494,2023-09-29,1,False
1737,523530,3184,2026-03-06,29,False
1738,523530,4211,2023-09-07,75,False
1739,513627,2567,2026-09-30,4,False
1740,508864,3303,2025-05-13,40,False
1741,511400,4465,2024-04-26,68,False
1742,520601,3166,2023-06-11,72,True
1743,512924,3535,2023-01-13,13,False
1744,514979,4927,2023-10-01,85,False
1745,514979,3858,2025-03-17,9,False
1746,511624,4055,2024-09-02,36,True
1747,510908,3069,2024-11-28,86,False
1748,518198,1805,2026-05-07,83,False
1749,505097,2036,2023-01-29,59,False
1750,517186,1,2026-08-22,7,True
1751,520587,3009,2026-07-19,21,False
1752,509243,1548,2022-05-10,28,True
1753,515540,2562,2022-04-02,22,False
1754,522659,4345,2022-04-20,83,False
1755,522659,406,2026-10-05,45,False
1756,514760,3016,2024-12-21,15,True
1757,517171,3561,2023-10-14,74,True
1758,522418,2789,2025-06-24,36,True
1759,513989,1900,2025-04-21,10,False
1760,524621,101,2023-01-11,76,True
1761,503510,3612,2023-11-03,63,False
1762,523768,2573,2024-04-30,64,True
1763,504004,4352,2025-12-29,29,False
1764,508162,221,2025-05-21,84,True
1765,523656,2945,2025-10-20,70,True
1766,523656,1050,2023-10-08,30,False
1767,523905,2868,2025-09-21,35,False
1768,517604,1929,2025-06-17,90,False
1769,523184,1987,2026-07-15,82,False
1770,522175,72,2024-06-30,24,True
1771,512168,2300,2024-03-22,60,True
1772,512168,2502,2024-03-04,38,True
1773,505108,952,2023-09-09,88,True
1774,505108,4486,2025-02-26,59,True
1775,505108,1040,2026-02-12,81,False
1776,502174,3454,2024-09-28,23,True
1777,502174,3028,2022-10-16,61,False
1778,523449,1238,2024-09-20,83,True
1779,518216,4735,2023-06-10,48,True
1780,518216,569,2026-08-18,84,False
1781,518216,3654,2025-12-05,15,True
1782,514547,4027,2026-01-04,65,True
1783,514547,1523,2025-02-22,41,False
1784,514547,522,2022-11-26,81,False
1785,505514,1025,2024-01-07,78,True
1786,521033,2602,2026-09-16,76,False
1787,521001,1457,2022-06-01,48,False
1788,521001,4029,2023-08-25,33,False
1789,522710,479,2024-01-29,56,False
1790,522710,1347,2025-04-21,15,True
1791,515545,628,2022-04-09,55,True
1792,515545,4,2022-10-10,51,True
1793,516848,4778,2022-07-10,79,False
1794,516095,3378,2023-12-18,22,True
1795,504120,3451,2026-05-11,28,False
1796,504120,4001,2023-05-30,9,True
1797,524201,4268,2024-08-22,85,False
1798,508212,2024,2022-07-31,1,False
1799,502725,3097,2023-07-03,44,True
1800,506428,4008,2025-01-28,47,True
1801,521293,3756,2025-09-04,5,False
1802,505385,452,2023-11-09,89,False
1803,505503,1608,2022-08-19,22,True
1804,520211,4697,2023-01-06,44,False
1805,520211,3942,2023-08-07,43,True
1806,502233,4222,2022-03-10,46,True
1807,510610,1630,2025-07-04,30,True
1808,513756,4468,2023-02-19,30,True
1809,501384,4107,2022-12-14,5,True
1810,501384,2236,2023-05-03,56,False
1811,501384,275,2025-04-30,78,False
1812,500912,3056,2024-04-18,74,False
1813,502153,519,2024-06-17,62,True
1814,515468,885,2026-08-07,18,True
1815,515468,1479,2023-03-15,64,False
1816,500460,29,2024-01-16,69,False
1817,500460,4896,2022-12-14,39,True
1818,500460,832,2026-07-28,65,True
1819,512142,2964,2026-10-06,81,True
1820,504772,716,2024-10-15,8,True
1821,509000,3398,2024-09-12,36,True
1822,508281,1021,2026-05-10,82,False
1823,504161,4621,2025-01-03,53,True
1824,515963,1432,2025-06-10,73,False
1825,502831,4641,2025-10-10,88,False
1826,502831,4253,2023-10-20,89,True
1827,502831,3015,2024-04-23,38,True
1828,522854,554,2026-01-31,78,False
1829,522854,3356,2024-09-25,33,True
1830,505502,2481,2023-09-25,58,True
1831,505502,1689,2025-06-20,8,True
1832,502813,485,2024-01-05,77,True
1833,502813,3431,2024-02-21,15,False
1834,502813,3771,2023-03-20,11,False
1835,513974,2161,2023-07-21,31,False
1836,523573,2795,2023-08-29,5,False
1837,515231,2613,2025-12-16,35,True
1838,505228,3312,2022-07-17,81,False
1839,515181,2323,2023-01-29,6,False
1840,515181,2183,2024-07-26,40,True
1841,515181,1469,2025-12-13,10,False
1842,515181,375,2024-04-12,51,True
1843,512323,3896,2022-02-25,76,False
1844,512323,3795,2026-02-19,74,True
1845,518683,2839,2025-07-14,43,False
1846,518683,384,2022-11-06,86,True
1847,510599,4690,2026-01-12,81,False
1848,510599,1251,2022-07-30,2,False
1849,513968,2184,2022-09-04,10,False
1850,513968,1755,2022-02-04,39,True
1851,500675,1497,2024-10-08,52,False
1852,502141,794,2026-11-19,82,False
1853,502141,3687,2022-07-11,11,True
1854,502141,4789,2026-06-03,86,True
1855,500972,2097,2023-10-29,20,True
1856,500972,2103,2026-01-14,45,True
1857,515927,428,2023-08-25,47,False
1858,521287,3072,2024-11-20,74,False
1859,503024,736,2025-02-23,54,True
1860,503024,626,2024-08-11,24,True
1861,516818,617,2023-12-27,78,False
1862,516818,1294,2025-10-01,8,True
1863,523812,2470,2026-03-16,78,False
1864,523812,2657,2025-05-31,41,True
1865,524363,3007,2025-02-26,64,True
1866,503028,2450,2023-07-03,72,True
1867,503028,619,2022-12-27,2,True
1868,513358,2557,2026-12-01,51,True
1869,517389,3202,2024-05-03,9,True
1870,520170,4514,2026-08-14,18,True
1871,520170,364,2023-02-26,21,False
1872,520170,3659,2023-03-16,85,False
1873,516582,4444,2024-06-10,56,False
1874,516582,4726,2023-12-26,76,True
1875,519843,1575,2026-06-17,37,True
1876,506235,346,2026-08-02,73,True
1877,509608,4388,2023-07-27,50,False
1878,509608,491,2022-03-06,47,True
1879,509148,2560,2026-03-18,82,True
1880,509148,3932,2026-09-22,12,True
1881,515911,4662,2024-12-17,69,False
1882,503533,1413,2026-07-02,48,False
1883,508088,1028,2023-04-25,23,True
1884,508088,3350,2024-05-21,87,False
1885,523404,4264,2025-05-06,89,False
1886,511880,3123,2026-01-30,27,True
1887,508171,1904,2026-08-28,27,False
1888,522586,2836,2024-01-02,29,False
1889,502223,3704,2026-11-04,52,False
1890,502223,4112,2024-09-29,28,True
1891,512388,1660,2023-01-14,68,False
1892,504505,97,2025-03-22,46,True
1893,504505,2775,2024-05-03,85,True
1894,504505,157,2024-12-25,84,False
1895,518506,575,2023-07-25,60,True
1896,503231,259,2025-12-23,35,True
1897,508833,4543,2023-04-27,50,True
1898,508833,3587,2023-06-17,77,False
1899,508833,2212,2023-07-02,26,False
1900,513029,3902,2022-12-20,90,False
1901,513029,2733,2022-08-12,87,False
1902,513029,1281,2023-07-22,69,True
1903,513029,760,2023-01-28,13,False
1904,504389,2941,2023-04-23,51,False
1905,504389,442,2026-12-09,22,False
1906,503112,928,2026-09-05,55,True
1907,520527,4228,2022-09-18,28,True
1908,503965,1653,2024-08-13,84,True
1909,505529,2802,2026-02-22,67,False
1910,500467,209,2024-09-04,83,True
1911,506036,2235,2024-07-05,11,False
1912,512695,4164,2024-12-21,23,True
1913,516688,4570,2026-04-30,11,True
1914,516688,2949,2023-07-17,64,False
1915,506246,3337,2024-05-06,21,True
1916,506246,264,2024-11-17,87,True
1917,515742,2611,2025-07-17,71,True
1918,515742,1059,2026-10-27,64,True
1919,515742,3492,2024-03-30,23,True
1920,505981,4878,2023-05-13,35,False
1921,505981,4035,2025-03-03,52,False
1922,515171,773,2024-03-06,11,True
1923,501581,2940,2023-02-22,5,True
1924,501581,1188,2025-07-30,34,False
1925,519303,1467,2023-08-03,9,False
1926,520557,1844,2023-07-27,15,False
1927,507113,1749,2026-01-19,72,True
1928,500845,392,2024-08-13,2,True
1929,522373,2561,2023-08-06,26,True
1930,513923,4145,2023-06-20,17,True
1931,511888,1382,2024-11-25,5,False
1932,501399,1785,2024-03-25,16,False
1933,501399,601,2023-09-20,40,True
1934,501399,1411,2025-09-08,44,False
1935,508953,4846,2022-04-27,56,False
1936,500122,4556,2025-02-02,77,True
1937,510698,300,2026-09-09,8,True
1938,510698,2227,2023-03-21,72,False
1939,510698,1852,2025-11-14,46,True
1940,523126,1942,2024-02-21,9,False
1941,519495,527,2026-12-16,49,False
1942,505188,1366,2026-09-17,88,True
1943,506629,2889,2025-09-03,38,True
1944,505858,4868,2022-10-20,82,False
1945,505858,4387,2023-08-26,31,False
1946,505858,4597,2025-03-09,19,True
1947,516800,2353,2024-08-14,5,False
1948,524307,4478,2022-05-05,12,False
1949,524307,155,2025-09-24,19,True
1950,524307,2835,2024-03-15,28,False
1951,502387,2836,2024-01-07,69,True
1952,502387,4468,2023-03-13,15,False
1953,502202,4626,2024-01-07,50,True
1954,520697,2860,2024-08-04,77,True
1955,520697,235,2023-06-05,70,True
1956,519557,3,2026-09-08,56,False
1957,519557,1608,2022-08-31,76,False
1958,519557,4525,2025-11-29,14,False
1959,519557,4702,2024-01-07,69,False
1960,504689,1806,2025-10-21,33,False
1961,504689,3858,2025-03-30,66,False
1962,502605,887,2026-03-01,58,True
1963,502605,808,2024-09-05,1,True
1964,503922,1760,2026-01-02,33,False
1965,503922,1605,2022-09-08,86,True
1966,503483,2098,2024-09-07,50,False
1967,503483,3036,2022-05-23,11,True
1968,514910,47,2023-10-04,51,False
1969,514910,3802,2024-07-21,46,True
1970,520641,4467,2025-01-21,41,False
1971,510330,1642,2026-08-08,41,False
1972,510330,3770,2024-05-14,52,False
1973,503841,348,2024-08-23,34,True
1974,502291,1784,2024-10-04,84,False
1975,524984,2170,2024-09-05,13,True
1976,523439,1167,2023-01-07,37,False
1977,523410,3399,2022-01-23,78,True
1978,523410,195,2022-09-12,81,False
1979,523410,3428,2024-06-27,34,False
1980,510665,4401,2023-03-15,15,True
1981,524054,3954,2026-03-10,14,False
1982,524054,1255,2027-01-03,66,False
1983,524054,4670,2023-10-23,24,True
1984,518248,2178,2026-08-19,72,True
1985,519488,4800,2026-01-11,84,False
1986,519488,2549,2025-05-17,59,True
1987,509359,4067,2025-08-09,84,True
1988,509359,4042,2023-06-03,45,True
1989,519092,3469,2026-06-04,11,False
1990,515943,1692,2026-08-26,37,True
1991,505069,3177,2026-03-22,54,True
1992,505069,4471,2026-01-31,64,True
1993,505069,4539,2025-09-26,2,True
1994,521647,1717,2024-11-15,12,False
1995,513986,3764,2026-12-10,16,True
1996,501351,4116,2026-11-08,78,False
1997,522017,4579,2025-11-17,90,False
1998,508239,822,2024-06-02,18,False
1999,506632,4170,2022-11-03,47,True
2000,504456,3800,2025-02-15,79,True
2001,504575,2038,2022-11-02,49,True
2002,504619,1867,2026-01-27,51,True
2003,504619,307,2024-02-08,17,True
2004,504619,513,2026-04-13,36,True
2005,504619,4298,2025-01-15,48,False
2006,505513,1214,2025-01-18,51,False
2007,514222,2420,2025-10-05,35,False
2008,514222,2976,2026-08-06,73,False
2009,505554,1762,2023-07-01,38,False
2010,514661,1644,2023-04-30,21,True
2011,514661,1456,2026-11-03,20,True
2012,514661,4113,2023-04-17,29,True
2013,502684,1071,2026-04-15,80,True
2014,508310,4243,2022-12-11,7,True
2015,519360,3089,2024-12-31,79,False
2016,522394,2348,2024-02-19,43,False
2017,502506,204,2026-12-04,62,True
2018,516043,32,2024-05-15,67,True
2019,524694,1163,2026-03-30,86,True
2020,524694,3399,2022-01-26,70,True
2021,511769,3590,2026-12-15,5,False
2022,518548,3471,2025-03-16,5,True
2023,515812,4741,2023-05-23,25,False
2024,503669,1828,2022-02-24,75,False
2025,506443,2402,2023-12-07,67,False
2026,509802,1874,2024-03-22,36,True
2027,509802,3344,2023-01-01,17,True
2028,501028,1382,2024-11-10,12,False
2029,501028,4499,2026-05-06,25,False
2030,517547,2091,2026-02-10,81,True
2031,506180,1246,2022-02-02,49,False
2032,505720,2918,2023-07-17,17,False
2033,518265,1642,2026-08-05,83,True
2034,500656,1986,2025-10-21,25,True
2035,515556,3447,2024-03-23,80,True
2036,514772,3425,2022-12-30,65,True
2037,505517,4436,2024-12-09,20,False
2038,519663,4529,2025-02-08,32,True
2039,519663,3908,2023-06-10,72,False
2040,502529,3515,2023-02-07,89,True
2041,520844,3173,2022-01-27,65,False
2042,507133,1470,2022-10-29,36,True
2043,500279,1707,2024-04-21,79,False
2044,517993,588,2024-10-13,90,False
2045,517993,1431,2025-10-25,73,True
2046,514804,3422,2023-12-19,59,True
2047,520482,4396,2023-01-15,79,True
2048,501636,4061,2026-07-09,71,False
2049,501636,522,2022-12-08,45,True
2050,501636,1792,2022-05-01,19,False
2051,502814,4283,2024-11-23,62,False
2052,509932,1710,2025-04-16,84,False
2053,510557,4485,2024-09-09,30,True
2054,510557,4399,2023-01-27,27,True
2055,510557,3879,2022-12-13,87,False
2056,501132,1015,2022-12-11,83,True
2057,501132,3242,2025-01-20,25,False
2058,502042,2842,2023-07-16,46,False
2059,520957,3641,2024-01-09,65,True
2060,520957,1569,2025-04-12,14,False
2061,502541,3977,2026-07-13,68,False
2062,503618,1934,2026-06-25,30,False
2063,503618,60,2023-01-23,54,False
2064,512011,2508,2023-07-10,90,False
2065,512011,4084,2022-12-20,46,True
2066,517844,3435,2025-10-06,12,False
2067,501419,4464,2026-03-14,62,False
2068,501419,3087,2026-01-13,23,True
2069,519485,1256,2024-01-28,35,True
2070,520263,1255,2027-01-13,37,True
2071,512352,1546,2026-09-13,21,True
2072,512352,570,2026-11-26,4,False
2073,501596,1915,2023-08-14,59,False
2074,501596,1540,2022-04-16,6,True
2075,501596,559,2026-06-28,28,False
2076,517711,4714,2025-12-23,83,False
2077,509636,1440,2022-08-13,89,True
2078,503247,1596,2025-06-30,84,False
2079,518495,1731,2025-06-07,66,True
2080,520624,1460,2025-02-09,49,True
2081,505408,4838,2022-02-24,51,True
2082,521775,1089,2026-08-09,3,False
2083,501504,3922,2025-09-13,41,True
2084,501504,3073,2024-07-10,55,False
2085,501555,3735,2024-06-28,9,True
2086,501076,2200,2024-09-23,52,True
2087,501076,1286,2025-09-02,34,False
2088,511703,1078,2025-07-27,62,True
2089,511209,927,2025-02-11,11,False
2090,511209,4120,2026-05-20,38,False
2091,505926,1439,2025-03-17,34,True
2092,508488,4920,2026-03-27,57,False
2093,508488,1204,2023-08-02,58,False
2094,508488,2862,2022-12-04,29,True
2095,515279,1399,2023-04-28,68,True
2096,515279,87,2023-01-09,38,True
2097,515279,2121,2025-08-15,80,True
2098,513505,499,2023-03-20,81,False
2099,513505,963,2024-10-15,14,True
2100,513505,2264,2026-09-23,90,True
2101,510521,3818,2023-09-12,89,True
2102,523025,4538,2025-06-12,16,False
2103,514494,2116,2023-12-25,51,False
2104,514494,3069,2024-11-08,14,False
2105,508152,4380,2025-12-28,88,True
2106,508152,3451,2026-05-08,45,False
2107,509202,1026,2023-03-21,2,False
2108,509202,1526,2025-06-17,14,True
2109,510506,4645,2022-12-17,58,False
2110,510506,3392,2024-06-19,27,True
2111,524227,2673,2026-10-12,17,False
2112,524227,2755,2022-09-24,32,False
2113,524227,4947,2026-09-20,32,True
2114,502565,3129,2022-06-14,56,False
2115,521280,2688,2022-04-29,33,False
2116,510598,3116,2023-06-23,34,False
2117,510598,3810,2025-12-14,19,True
2118,510598,187,2022-12-30,16,False
2119,510598,3073,2024-07-06,61,True
2120,510598,4259,2024-01-07,38,True
2121,522695,207,2022-07-09,26,True
2122,522695,1464,2022-06-02,84,True
2123,502175,4177,2026-07-29,62,False
2124,500548,265,2023-10-05,25,False
2125,508194,2375,2022-12-26,30,True
2126,504037,1552,2024-07-18,67,False
2127,504037,499,2023-03-04,86,False
2128,501681,542,2023-10-23,67,False
2129,518186,2002,2025-10-09,21,True
2130,504266,4512,2025-04-05,1,True
2131,504266,1837,2022-12-11,36,True
2132,504266,2935,2023-09-01,35,True
2133,518569,2688,2022-04-10,5,True
2134,518569,4387,2023-09-09,82,False
2135,518145,2437,2022-05-03,81,True
2136,518145,937,2022-02-13,90,True
2137,518145,2986,2023-12-31,57,False
2138,504246,3328,2024-01-30,82,False
2139,504246,2347,2023-09-09,46,True
2140,504246,3584,2025-04-23,38,True
2141,500104,2968,2026-10-26,31,True
2142,500104,277,2024-06-10,33,True
2143,521434,2226,2026-12-29,27,True
2144,521434,3247,2027-01-04,79,True
2145,521071,3515,2023-02-15,39,False
2146,521071,1852,2025-12-04,51,False
2147,507692,3182,2023-12-03,89,True
2148,507692,230,2025-05-03,54,True
2149,511869,3366,2025-10-10,9,True
2150,516988,803,2026-02-17,88,False
2151,516988,62,2023-06-29,74,True
2152,510615,4810,2022-10-13,60,True
2153,510615,60,2023-01-24,39,True
2154,522698,572,2025-09-19,59,False
2155,522698,841,2023-02-18,71,True
2156,503316,3051,2022-12-06,81,True
2157,516278,1153,2025-12-04,9,True
2158,517113,2522,2022-08-25,30,False
2159,509251,4999,2023-02-12,56,False
2160,510422,4963,2024-12-17,79,True
2161,500665,1000,2023-01-06,43,False
2162,516572,4710,2024-12-05,71,False
2163,516572,3294,2026-06-16,7,True
