WitnessID,CaseID,PersonID,WitnessType,StatementRecorded
5719,2822,500484,Eye Witness,False
5720,2823,503798,Expert Witness,True
5721,2823,502068,Expert Witness,True
5722,2823,505950,Expert Witness,False
5723,2824,521593,Circumstantial Witness,True
5724,2825,509857,Expert Witness,True
5725,2825,505835,Circumstantial Witness,False
5726,2825,514786,Eye Witness,True
5727,2826,521602,Eye Witness,False
5728,2826,516028,Expert Witness,True
5729,2826,519477,Circumstantial Witness,False
5730,2827,516385,Circumstantial Witness,True
5731,2827,508781,Circumstantial Witness,True
5732,2827,503552,Eye Witness,True
5733,2827,521710,Expert Witness,False
5734,2828,507637,Eye Witness,False
5735,2828,517511,Eye Witness,True
5736,2828,506374,Eye Witness,True
5737,2829,522744,Expert Witness,True
5738,2829,511589,Expert Witness,False
5739,2831,518877,Circumstantial Witness,False
5740,2831,514205,Expert Witness,True
5741,2831,512330,Circumstantial Witness,False
5742,2832,510552,Expert Witness,True
5743,2832,521937,Expert Witness,False
5744,2832,502046,Expert Witness,False
5745,2834,522646,Eye Witness,True
5746,2835,500694,Circumstantial Witness,False
5747,2836,518267,Expert Witness,False
5748,2836,515351,Circumstantial Witness,False
5749,2836,504599,Circumstantial Witness,True
5750,2836,520159,Expert Witness,False
5751,2837,503325,Circumstantial Witness,True
5752,2838,502855,Eye Witness,False
5753,2839,522055,Expert Witness,False
5754,2839,503826,Circumstantial Witness,False
5755,2839,515783,Circumstantial Witness,False
5756,2841,522233,Circumstantial Witness,False
5757,2842,519392,Circumstantial Witness,False
5758,2842,509625,Expert Witness,False
5759,2844,512279,Eye Witness,True
5760,2844,508487,Circumstantial Witness,True
5761,2844,513070,Expert Witness,True
5762,2844,501354,Circumstantial Witness,False
5763,2845,523844,Expert Witness,True
5764,2845,501807,Circumstantial Witness,True
5765,2845,512519,Circumstantial Witness,True
5766,2845,503819,Circumstantial Witness,True
5767,2846,521364,Eye Witness,True
5768,2846,516426,Expert Witness,True
5769,2847,501443,Eye Witness,False
5770,2847,503000,Expert Witness,False
5771,2847,514858,Expert Witness,False
5772,2848,517757,Expert Witness,False
5773,2848,506692,Expert Witness,True
5774,2848,510758,Circumstantial Witness,True
5775,2849,512529,Expert Witness,False
5776,2850,515147,Expert Witness,False
5777,2850,511669,Eye Witness,False
5778,2850,510722,Circumstantial Witness,True
5779,2850,500490,Circumstantial Witness,False
5780,2852,513326,Expert Witness,False
5781,2853,504584,Circumstantial Witness,True
5782,2853,521136,Expert Witness,False
5783,2853,519573,Eye Witness,True
5784,2854,502380,Expert Witness,True
5785,2854,511479,Circumstantial Witness,False
5786,2855,523504,Expert Witness,True
5787,2855,509373,Expert Witness,False
5788,2855,518070,Expert Witness,False
5789,2856,508443,Expert Witness,True
5790,2856,502021,Circumstantial Witness,False
5791,2858,523918,Eye Witness,False
5792,2858,507445,Eye Witness,True
5793,2858,524251,Circumstantial Witness,True
5794,2859,501104,Expert Witness,True
5795,2859,509671,Eye Witness,True
5796,2859,506742,Expert Witness,True
5797,2860,509106,Circumstantial Witness,False
5798,2860,510241,Circumstantial Witness,False
5799,2860,524208,Eye Witness,False
5800,2860,522579,Eye Witness,True
5801,2861,513078,Circumstantial Witness,False
5802,2862,523810,Eye Witness,True
5803,2862,509300,Circumstantial Witness,True
5804,2862,512095,Expert Witness,True
5805,2862,524669,Circumstantial Witness,True
5806,2863,520310,Expert Witness,False
5807,2863,519753,Circumstantial Witness,True
5808,2863,513748,Eye Witness,True
5809,2864,517955,Expert Witness,False
5810,2864,514116,Eye Witness,True
5811,2864,524466,Eye Witness,True
5812,2864,517944,Eye Witness,True
5813,2865,511777,Circumstantial Witness,False
5814,2866,507971,Eye Witness,True
5815,2866,512271,Eye Witness,True
5816,2867,515425,Eye Witness,True
5817,2868,505672,Eye Witness,True
5818,2868,520313,Expert Witness,False
5819,2869,510759,Circumstantial Witness,False
5820,2869,510474,Circumstantial Witness,True
5821,2869,504923,Expert Witness,True
5822,2869,514762,Expert Witness,False
5823,2870,521180,Expert Witness,False
5824,2870,502305,Eye Witness,True
5825,2870,522724,Eye Witness,True
5826,2872,522041,Circumstantial Witness,False
5827,2872,502694,Expert Witness,True
5828,2872,523029,Circumstantial Witness,False
5829,2872,511325,Eye Witness,False
5830,2873,511324,Expert Witness,True
5831,2873,503254,Expert Witness,False
5832,2874,514875,Circumstantial Witness,True
5833,2874,513105,Circumstantial Witness,True
5834,2874,519094,Eye Witness,False
5835,2874,509903,Expert Witness,True
5836,2876,514547,Expert Witness,False
5837,2876,514859,Eye Witness,True
5838,2877,521494,Circumstantial Witness,True
5839,2877,517935,Eye Witness,True
5840,2877,515237,Eye Witness,True
5841,2877,501443,Eye Witness,True
5842,2878,513802,Eye Witness,True
5843,2878,508328,Circumstantial Witness,False
5844,2878,515828,Circumstantial Witness,False
5845,2878,508050,Eye Witness,True
5846,2879,520031,Expert Witness,True
5847,2879,509534,Circumstantial Witness,False
5848,2879,505311,Expert Witness,False
5849,2882,504467,Eye Witness,True
5850,2882,515791,Expert Witness,True
5851,2882,513282,Expert Witness,True
5852,2883,508649,Circumstantial Witness,True
5853,2883,509599,Eye Witness,True
5854,2883,515066,Expert Witness,True
5855,2884,515136,Circumstantial Witness,True
5856,2884,508506,Eye Witness,True
5857,2885,511065,Expert Witness,True
5858,2885,503335,Circumstantial Witness,True
5859,2885,523006,Expert Witness,False
5860,2885,507530,Circumstantial Witness,True
5861,2886,509345,Eye Witness,False
5862,2886,516294,Circumstantial Witness,True
5863,2887,522483,Circumstantial Witness,False
5864,2887,510160,Expert Witness,False
5865,2888,507748,Expert Witness,False
5866,2888,502915,Circumstantial Witness,True
5867,2888,516854,Expert Witness,False
5868,2889,505931,Eye Witness,False
5869,2890,508535,Eye Witness,False
5870,2890,515455,Eye Witness,False
5871,2890,505446,Expert Witness,True
5872,2891,516013,Expert Witness,True
5873,2891,511723,Expert Witness,True
5874,2891,506125,Circumstantial Witness,False
5875,2892,501069,Expert Witness,False
5876,2892,520322,Expert Witness,True
5877,2894,521014,Eye Witness,False
5878,2894,512163,Expert Witness,True
5879,2894,519902,Eye Witness,False
5880,2894,510945,Eye Witness,True
5881,2895,524137,Circumstantial Witness,False
5882,2895,523666,Circumstantial Witness,True
5883,2895,500205,Eye Witness,True
5884,2896,519978,Circumstantial Witness,False
5885,2896,517181,Expert Witness,True
5886,2896,523801,Circumstantial Witness,True
5887,2896,505018,Expert Witness,False
5888,2900,512797,Circumstantial Witness,False
5889,2900,502667,Circumstantial Witness,True
5890,2902,500636,Expert Witness,False
5891,2902,507095,Expert Witness,True
5892,2903,510498,Circumstantial Witness,False
5893,2903,522139,Eye Witness,False
5894,2903,515156,Eye Witness,False
5895,2904,502179,Expert Witness,False
5896,2904,514526,Circumstantial Witness,True
5897,2905,519606,Eye Witness,False
5898,2905,516384,Eye Witness,False
5899,2905,515060,Eye Witness,False
5900,2906,511349,Circumstantial Witness,False
5901,2906,522537,Eye Witness,True
5902,2906,518955,Circumstantial Witness,True
5903,2906,512520,Eye Witness,True
5904,2907,512924,Expert Witness,True
5905,2907,507421,Expert Witness,False
5906,2907,515934,Eye Witness,True
5907,2908,507623,Eye Witness,True
5908,2908,508610,Circumstantial Witness,True
5909,2909,521752,Expert Witness,False
5910,2909,503169,Circumstantial Witness,True
5911,2909,505366,Eye Witness,False
5912,2910,503677,Circumstantial Witness,False
5913,2911,520354,Expert Witness,False
5914,2911,509207,Eye Witness,False
5915,2911,518855,Circumstantial Witness,True
5916,2912,518439,Expert Witness,True
5917,2912,502302,Eye Witness,True
5918,2912,509900,Eye Witness,True
5919,2912,505178,Expert Witness,True
5920,2913,517067,Eye Witness,True
5921,2913,506154,Circumstantial Witness,False
5922,2914,502672,Circumstantial Witness,False
5923,2914,514376,Eye Witness,True
5924,2914,523269,Circumstantial Witness,True
5925,2915,500801,Eye Witness,False
5926,2915,521589,Eye Witness,False
5927,2915,521400,Expert Witness,False
5928,2915,510286,Circumstantial Witness,False
5929,2916,508479,Eye Witness,False
5930,2918,522565,Eye Witness,False
5931,2918,521523,Circumstantial Witness,True
5932,2918,519536,Circumstantial Witness,False
5933,2919,513290,Eye Witness,False
5934,2919,505712,Eye Witness,False
5935,2919,524147,Eye Witness,False
5936,2920,513673,Expert Witness,False
5937,2921,502316,Expert Witness,True
5938,2921,504061,Eye Witness,False
5939,2921,512128,Circumstantial Witness,True
5940,2921,508060,Circumstantial Witness,False
5941,2923,518585,Eye Witness,False
5942,2925,500745,Expert Witness,True
5943,2925,513239,Expert Witness,True
5944,2927,502787,Eye Witness,False
5945,2927,505616,Eye Witness,True
5946,2927,501126,Eye Witness,False
5947,2927,507617,Expert Witness,False
5948,2928,518257,Expert Witness,False
5949,2928,514332,Circumstantial Witness,True
5950,2928,514384,Expert Witness,False
5951,2928,507597,Expert Witness,True
5952,2930,524514,Circumstantial Witness,True
5953,2930,519166,Circumstantial Witness,True
5954,2931,523072,Eye Witness,True
5955,2931,511851,Expert Witness,False
5956,2931,500690,Circumstantial Witness,True
5957,2932,514633,Eye Witness,True
5958,2932,524816,Circumstantial Witness,False
5959,2932,511674,Eye Witness,False
5960,2934,508390,Expert Witness,True
5961,2934,517365,Eye Witness,False
5962,2934,513686,Circumstantial Witness,True
5963,2934,524655,Expert Witness,False
5964,2935,510728,Circumstantial Witness,True
5965,2935,523677,Expert Witness,False
5966,2936,521952,Circumstantial Witness,True
5967,2937,500793,Eye Witness,False
5968,2937,515681,Circumstantial Witness,False
5969,2937,515241,Expert Witness,True
5970,2937,522628,Eye Witness,False
5971,2938,519064,Eye Witness,False
5972,2938,518282,Eye Witness,False
5973,2939,523957,Circumstantial Witness,False
5974,2939,514785,Circumstantial Witness,False
5975,2939,507909,Expert Witness,False
5976,2940,506661,Eye Witness,True
5977,2940,510712,Circumstantial Witness,False
5978,2940,502091,Circumstantial Witness,True
5979,2940,515081,Expert Witness,True
5980,2941,516053,Circumstantial Witness,True
5981,2941,511266,Eye Witness,False
5982,2941,521954,Expert Witness,False
5983,2942,523172,Expert Witness,True
5984,2942,509443,Circumstantial Witness,True
5985,2942,505426,Circumstantial Witness,True
5986,2944,522169,Eye Witness,True
5987,2944,500864,Eye Witness,True
5988,2944,520882,Expert Witness,True
5989,2945,517954,Eye Witness,True
5990,2946,514463,Expert Witness,False
5991,2946,516403,Circumstantial Witness,False
5992,2946,508278,Expert Witness,False
5993,2946,500099,Eye Witness,False
5994,2947,507964,Expert Witness,False
5995,2947,524600,Eye Witness,True
5996,2948,502805,Expert Witness,False
5997,2949,507371,Eye Witness,True
5998,2950,521671,Circumstantial Witness,True
5999,2950,511078,Circumstantial Witness,True
6000,2950,520261,Expert Witness,True
6001,2951,500248,Eye Witness,False
6002,2951,519990,Eye Witness,True
6003,2951,507648,Circumstantial Witness,True
6004,2951,510612,Expert Witness,True
6005,2952,518583,Eye Witness,False
6006,2953,517488,Circumstantial Witness,True
6007,2953,503342,Expert Witness,False
6008,2953,500129,Expert Witness,True
6009,2953,519115,Eye Witness,False
6010,2954,519236,Circumstantial Witness,True
6011,2954,522557,Circumstantial Witness,True
6012,2954,501511,Expert Witness,True
6013,2954,518341,Circumstantial Witness,True
6014,2955,515889,Circumstantial Witness,True
6015,2955,508717,Eye Witness,True
6016,2955,505165,Eye Witness,False
6017,2956,508830,Expert Witness,False
6018,2956,516709,Expert Witness,True
6019,2956,517090,Eye Witness,True
6020,2959,514567,Circumstantial Witness,True
6021,2959,508460,Expert Witness,False
6022,2959,518604,Eye Witness,True
6023,2959,517520,Circumstantial Witness,True
6024,2960,502131,Eye Witness,False
6025,2962,505218,Expert Witness,True
6026,2962,515675,Expert Witness,True
6027,2963,524009,Eye Witness,True
6028,2963,519895,Expert Witness,False
6029,2964,510624,Circumstantial Witness,True
6030,2964,504556,Expert Witness,False
6031,2964,511368,Eye Witness,True
6032,2964,508329,Eye Witness,False
6033,2965,511188,Eye Witness,True
6034,2965,523820,Eye Witness,True
6035,2965,502716,Expert Witness,True
6036,2965,515194,Circumstantial Witness,True
6037,2966,504249,Expert Witness,True
6038,2968,502732,Expert Witness,True
6039,2968,500357,Expert Witness,True
6040,2968,515566,Expert Witness,False
6041,2969,517852,Circumstantial Witness,True
6042,2969,511918,Eye Witness,False
6043,2969,522288,Expert Witness,False
6044,2969,512259,Expert Witness,False
6045,2973,509863,Eye Witness,False
6046,2973,518066,Circumstantial Witness,False
6047,2973,521866,Eye Witness,True
6048,2974,513902,Circumstantial Witness,False
6049,2975,523203,Expert Witness,True
6050,2975,506857,Circumstantial Witness,False
6051,2975,507694,Circumstantial Witness,False
6052,2975,522636,Expert Witness,False
6053,2976,506625,Eye Witness,True
6054,2976,504192,Expert Witness,False
6055,2976,506482,Circumstantial Witness,False
6056,2976,510913,Eye Witness,True
6057,2977,515800,Expert Witness,False
6058,2977,512443,Eye Witness,False
6059,2977,517728,Expert Witness,True
6060,2978,501919,Expert Witness,False
6061,2978,521006,Expert Witness,False
6062,2978,520064,Circumstantial Witness,True
6063,2978,517076,Eye Witness,True
6064,2979,519094,Eye Witness,True
6065,2979,510805,Eye Witness,True
6066,2980,523188,Expert Witness,True
6067,2981,503817,Eye Witness,False
6068,2981,514589,Expert Witness,True
6069,2982,518029,Eye Witness,False
6070,2982,505661,Circumstantial Witness,False
6071,2982,518151,Circumstantial Witness,False
6072,2983,505452,Eye Witness,True
6073,2984,506034,Circumstantial Witness,True
6074,2984,504801,Expert Witness,False
6075,2984,518913,Circumstantial Witness,False
6076,2984,500931,Circumstantial Witness,False
6077,2985,503044,Expert Witness,True
6078,2985,515954,Expert Witness,True
6079,2985,500664,Eye Witness,True
6080,2985,502697,Circumstantial Witness,True
6081,2986,508288,Eye Witness,False
6082,2987,524114,Eye Witness,False
6083,2987,514436,Expert Witness,False
6084,2988,521739,Expert Witness,True
6085,2988,515600,Eye Witness,False
6086,2989,502293,Eye Witness,True
6087,2989,519624,Expert Witness,True
6088,2989,519199,Circumstantial Witness,True
6089,2990,503910,Expert Witness,True
6090,2990,505471,Eye Witness,False
6091,2990,522719,Circumstantial Witness,False
6092,2990,520556,Expert Witness,False
6093,2991,514873,Circumstantial Witness,False
6094,2991,514249,Expert Witness,False
6095,2991,510099,Eye Witness,False
6096,2991,513891,Expert Witness,True
6097,2992,508376,Expert Witness,True
6098,2992,501989,Eye Witness,True
6099,2992,502894,Eye Witness,False
6100,2993,512836,Eye Witness,False
6101,2993,503237,Expert Witness,False
6102,2993,513091,Expert Witness,False
6103,2994,514238,Circumstantial Witness,False
6104,2994,524199,Circumstantial Witness,True
6105,2994,509645,Expert Witness,False
6106,2995,504025,Expert Witness,True
6107,2997,503230,Eye Witness,True
6108,2997,522271,Expert Witness,False
6109,2998,514068,Eye Witness,True
6110,2999,523401,Eye Witness,True
6111,2999,503353,Expert Witness,True
6112,3001,516828,Expert Witness,False
6113,3001,518498,Circumstantial Witness,False
6114,3001,508914,Eye Witness,True
6115,3002,516995,Expert Witness,True
6116,3002,513898,Eye Witness,False
6117,3003,523540,Circumstantial Witness,False
6118,3003,520049,Expert Witness,False
6119,3003,506885,Eye Witness,True
6120,3004,501486,Eye Witness,False
6121,3004,515180,Expert Witness,False
6122,3004,508444,Eye Witness,False
6123,3005,500775,Expert Witness,False
6124,3005,504178,Expert Witness,False
6125,3006,521683,Expert Witness,False
6126,3007,501235,Eye Witness,True
6127,3007,504733,Circumstantial Witness,False
6128,3008,518614,Eye Witness,False
6129,3011,514651,Eye Witness,False
6130,3012,506869,Circumstantial Witness,True
6131,3012,504797,Circumstantial Witness,False
6132,3013,501538,Eye Witness,True
6133,3014,508338,Expert Witness,True
6134,3014,515564,Eye Witness,True
6135,3014,501996,Expert Witness,False
6136,3014,519013,Eye Witness,False
6137,3015,506498,Circumstantial Witness,False
6138,3016,524451,Expert Witness,False
6139,3016,514193,Circumstantial Witness,False
6140,3017,509169,Circumstantial Witness,False
6141,3017,514070,Circumstantial Witness,False
6142,3018,515084,Eye Witness,True
6143,3019,505669,Circumstantial Witness,True
6144,3020,508774,Circumstantial Witness,False
6145,3020,512912,Eye Witness,True
6146,3020,520517,Circumstantial Witness,True
6147,3020,506721,Expert Witness,True
6148,3021,519395,Eye Witness,True
6149,3021,522032,Circumstantial Witness,True
6150,3021,521643,Expert Witness,True
6151,3022,501525,Expert Witness,False
6152,3024,522035,Expert Witness,True
6153,3024,503970,Expert Witness,False
6154,3024,519577,Circumstantial Witness,False
6155,3025,523359,Expert Witness,False
6156,3025,503747,Expert Witness,True
6157,3025,508696,Eye Witness,True
6158,3027,523197,Circumstantial Witness,False
6159,3027,505923,Eye Witness,False
6160,3028,515209,Circumstantial Witness,True
6161,3028,512726,Expert Witness,False
6162,3028,518679,Expert Witness,True
6163,3029,508161,Expert Witness,False
6164,3029,500655,Eye Witness,False
6165,3029,502799,Eye Witness,True
6166,3031,507032,Circumstantial Witness,True
6167,3032,501798,Expert Witness,True
6168,3033,518652,Circumstantial Witness,False
6169,3034,524557,Circumstantial Witness,True
6170,3035,521882,Eye Witness,True
6171,3035,516440,Expert Witness,False
6172,3035,520689,Circumstantial Witness,True
6173,3036,514691,Eye Witness,False
6174,3036,506898,Eye Witness,True
6175,3036,509536,Expert Witness,True
6176,3036,520882,Expert Witness,True
6177,3038,514615,Eye Witness,True
6178,3038,523868,Circumstantial Witness,True
6179,3039,506273,Eye Witness,False
6180,3039,504661,Eye Witness,True
6181,3040,504198,Eye Witness,True
6182,3040,519386,Expert Witness,True
6183,3041,515733,Circumstantial Witness,True
6184,3041,505517,Eye Witness,True
6185,3041,516475,Circumstantial Witness,False
6186,3042,503995,Expert Witness,True
6187,3042,516029,Eye Witness,True
6188,3042,512028,Circumstantial Witness,True
6189,3043,501359,Circumstantial Witness,True
6190,3044,509195,Expert Witness,False
6191,3044,522484,Expert Witness,True
6192,3044,515387,Circumstantial Witness,False
6193,3044,517426,Circumstantial Witness,False
6194,3045,523407,Circumstantial Witness,True
6195,3045,523651,Circumstantial Witness,True
6196,3045,504414,Eye Witness,True
6197,3046,513049,Circumstantial Witness,False
6198,3046,520567,Circumstantial Witness,True
6199,3046,507118,Circumstantial Witness,True
6200,3046,508976,Circumstantial Witness,False
6201,3048,513666,Circumstantial Witness,True
6202,3048,510727,Expert Witness,True
6203,3048,519510,Circumstantial Witness,False
6204,3048,517276,Eye Witness,True
6205,3049,511748,Circumstantial Witness,True
6206,3049,513059,Eye Witness,True
6207,3049,517417,Eye Witness,True
6208,3049,512784,Circumstantial Witness,True
6209,3052,501838,Expert Witness,True
6210,3052,510768,Expert Witness,True
6211,3052,500749,Expert Witness,True
6212,3052,517853,Expert Witness,False
6213,3053,509924,Circumstantial Witness,False
6214,3053,520872,Expert Witness,False
6215,3053,511884,Expert Witness,True
6216,3054,515780,Eye Witness,True
6217,3054,514724,Expert Witness,False
6218,3054,519290,Expert Witness,False
6219,3054,513115,Circumstantial Witness,True
6220,3055,500660,Eye Witness,False
6221,3056,503572,Circumstantial Witness,False
6222,3056,512695,Eye Witness,False
6223,3056,505134,Eye Witness,True
6224,3057,514864,Expert Witness,True
6225,3057,504738,Circumstantial Witness,False
6226,3057,503790,Expert Witness,False
6227,3057,521121,Expert Witness,True
6228,3058,506851,Circumstantial Witness,False
6229,3058,516973,Circumstantial Witness,False
6230,3058,521217,Expert Witness,True
6231,3058,510217,Expert Witness,False
6232,3059,501268,Eye Witness,True
6233,3063,500697,Eye Witness,False
6234,3064,501430,Circumstantial Witness,True
6235,3065,508651,Circumstantial Witness,True
6236,3065,524918,Eye Witness,True
6237,3066,514341,Circumstantial Witness,False
6238,3068,518824,Eye Witness,False
6239,3068,507147,Eye Witness,False
6240,3068,515960,Expert Witness,False
6241,3069,518919,Circumstantial Witness,False
6242,3069,500090,Circumstantial Witness,False
6243,3070,505644,Expert Witness,True
6244,3070,508020,Circumstantial Witness,True
6245,3072,501750,Circumstantial Witness,False
6246,3072,511217,Eye Witness,False
6247,3072,524264,Eye Witness,False
6248,3073,509507,Eye Witness,False
6249,3074,514500,Eye Witness,False
6250,3074,507279,Circumstantial Witness,False
6251,3074,524340,Expert Witness,False
6252,3075,507683,Expert Witness,False
6253,3076,514359,Eye Witness,False
6254,3076,519798,Expert Witness,False
6255,3077,507825,Circumstantial Witness,True
6256,3077,521314,Expert Witness,True
6257,3077,507711,Expert Witness,True
6258,3077,519152,Circumstantial Witness,True
6259,3078,511132,Circumstantial Witness,True
6260,3078,510427,Expert Witness,True
6261,3078,513298,Expert Witness,True
6262,3080,516209,Circumstantial Witness,False
6263,3080,517487,Eye Witness,True
6264,3080,502946,Eye Witness,False
6265,3080,515006,Circumstantial Witness,True
6266,3081,504458,Eye Witness,False
6267,3081,510054,Circumstantial Witness,True
6268,3081,518757,Circumstantial Witness,False
6269,3081,506480,Eye Witness,False
6270,3083,507269,Eye Witness,False
6271,3083,517082,Circumstantial Witness,True
6272,3083,514243,Expert Witness,False
6273,3083,501079,Circumstantial Witness,False
6274,3084,502256,Eye Witness,False
6275,3084,520366,Eye Witness,False
6276,3085,521852,Eye Witness,True
6277,3085,517197,Circumstantial Witness,False
6278,3085,500777,Eye Witness,True
6279,3085,509853,Expert Witness,True
6280,3086,512291,Eye Witness,False
6281,3086,519472,Eye Witness,True
6282,3086,508028,Eye Witness,False
6283,3087,512569,Expert Witness,True
6284,3087,517781,Circumstantial Witness,False
6285,3088,502181,Eye Witness,False
6286,3088,515126,Circumstantial Witness,True
6287,3088,503473,Circumstantial Witness,False
6288,3088,510524,Eye Witness,False
6289,3089,523159,Expert Witness,False
6290,3089,509362,Circumstantial Witness,False
6291,3090,522417,Expert Witness,False
6292,3090,500085,Eye Witness,False
6293,3090,519989,Eye Witness,False
6294,3093,508602,Circumstantial Witness,False
6295,3093,509072,Expert Witness,False
6296,3093,511719,Eye Witness,False
6297,3093,509310,Expert Witness,False
6298,3094,501018,Expert Witness,True
6299,3094,505168,Expert Witness,False
6300,3094,517390,Circumstantial Witness,False
6301,3095,502744,Circumstantial Witness,True
6302,3097,517869,Circumstantial Witness,False
6303,3097,513527,Expert Witness,True
6304,3097,508954,Expert Witness,True
6305,3097,514604,Expert Witness,False
6306,3098,502870,Expert Witness,False
6307,3098,520412,Eye Witness,False
6308,3099,516652,Circumstantial Witness,False
6309,3099,516368,Eye Witness,True
6310,3099,507505,Expert Witness,True
6311,3099,521417,Expert Witness,True
6312,3100,511681,Circumstantial Witness,True
6313,3101,506840,Expert Witness,False
6314,3101,510466,Eye Witness,True
6315,3101,506202,Circumstantial Witness,True
6316,3104,509274,Eye Witness,False
6317,3104,519088,Circumstantial Witness,True
6318,3104,512628,Eye Witness,True
6319,3104,507313,Expert Witness,True
6320,3105,521448,Expert Witness,True
6321,3105,505693,Circumstantial Witness,True
6322,3105,524496,Eye Witness,True
6323,3108,512292,Expert Witness,True
6324,3108,519171,Expert Witness,True
6325,3108,518800,Expert Witness,False
6326,3108,518525,Circumstantial Witness,False
6327,3110,523710,Eye Witness,True
6328,3110,518920,Circumstantial Witness,True
6329,3110,516255,Expert Witness,True
6330,3110,500273,Circumstantial Witness,True
6331,3112,522285,Eye Witness,True
6332,3112,521084,Circumstantial Witness,False
6333,3113,518728,Eye Witness,False
6334,3113,513535,Expert Witness,False
6335,3113,518778,Circumstantial Witness,True
6336,3114,517287,Circumstantial Witness,False
6337,3114,513301,Circumstantial Witness,True
6338,3114,516291,Eye Witness,False
6339,3114,516504,Circumstantial Witness,True
6340,3116,522707,Circumstantial Witness,True
6341,3116,524277,Expert Witness,True
6342,3116,519652,Eye Witness,False
6343,3116,506216,Eye Witness,False
6344,3117,515302,Expert Witness,True
6345,3117,518884,Circumstantial Witness,True
6346,3118,505380,Circumstantial Witness,True
6347,3118,512970,Expert Witness,True
6348,3121,503761,Eye Witness,True
6349,3121,520819,Eye Witness,False
6350,3121,500977,Circumstantial Witness,True
6351,3121,522399,Eye Witness,True
6352,3123,515829,Expert Witness,True
6353,3123,506624,Circumstantial Witness,False
6354,3123,507109,Eye Witness,False
6355,3123,507436,Eye Witness,False
6356,3124,518786,Circumstantial Witness,False
6357,3125,510851,Expert Witness,True
6358,3126,506443,Expert Witness,True
6359,3126,506771,Expert Witness,False
6360,3127,519807,Eye Witness,False
6361,3127,501764,Circumstantial Witness,True
6362,3127,505203,Eye Witness,True
6363,3127,506392,Expert Witness,True
6364,3128,521045,Eye Witness,True
6365,3128,510988,Expert Witness,True
6366,3129,510353,Circumstantial Witness,True
6367,3129,510719,Eye Witness,True
6368,3130,500334,Eye Witness,True
6369,3130,524636,Expert Witness,False
6370,3130,508288,Expert Witness,False
6371,3130,517894,Expert Witness,False
6372,3131,520958,Expert Witness,False
6373,3133,519509,Expert Witness,False
6374,3133,504738,Expert Witness,False
6375,3133,521153,Expert Witness,True
6376,3133,524334,Circumstantial Witness,True
6377,3135,509481,Eye Witness,True
6378,3135,517591,Expert Witness,False
6379,3135,518618,Expert Witness,True
6380,3136,517040,Expert Witness,False
6381,3136,523799,Circumstantial Witness,False
6382,3136,514168,Expert Witness,False
6383,3138,514296,Expert Witness,True
6384,3140,510738,Eye Witness,True
6385,3142,523578,Circumstantial Witness,True
6386,3142,511890,Circumstantial Witness,False
6387,3142,522139,Expert Witness,False
6388,3142,524647,Eye Witness,True
6389,3143,512267,Eye Witness,False
6390,3143,508101,Expert Witness,True
6391,3143,501924,Expert Witness,True
6392,3143,500895,Circumstantial Witness,True
6393,3144,504634,Circumstantial Witness,True
6394,3145,514616,Eye Witness,True
6395,3147,523752,Eye Witness,False
6396,3147,503169,Expert Witness,True
6397,3147,513330,Circumstantial Witness,True
6398,3149,510604,Eye Witness,True
6399,3150,523898,Eye Witness,True
6400,3150,502133,Eye Witness,False
6401,3150,520097,Expert Witness,False
6402,3150,503531,Expert Witness,True
6403,3151,501351,Expert Witness,False
6404,3151,500949,Circumstantial Witness,True
6405,3151,503924,Circumstantial Witness,True
6406,3152,517714,Expert Witness,True
6407,3152,512789,Eye Witness,False
6408,3152,524373,Eye Witness,True
6409,3153,509745,Circumstantial Witness,True
6410,3153,510340,Circumstantial Witness,False
6411,3154,500023,Circumstantial Witness,False
6412,3154,511789,Expert Witness,False
6413,3154,507936,Eye Witness,True
6414,3154,523031,Eye Witness,True
6415,3155,522865,Circumstantial Witness,True
6416,3156,503062,Expert Witness,False
6417,3157,510588,Expert Witness,False
6418,3158,520441,Eye Witness,True
6419,3158,522938,Eye Witness,True
6420,3158,508785,Expert Witness,True
6421,3158,511732,Circumstantial Witness,False
6422,3159,500282,Eye Witness,False
6423,3159,520134,Eye Witness,True
6424,3159,518320,Circumstantial Witness,True
6425,3159,500806,Circumstantial Witness,True
6426,3160,503738,Expert Witness,False
6427,3160,523346,Expert Witness,False
6428,3160,523066,Eye Witness,True
6429,3160,515892,Eye Witness,True
6430,3161,516369,Eye Witness,True
6431,3163,513990,Expert Witness,True
6432,3164,518540,Expert Witness,True
6433,3164,505920,Expert Witness,True
6434,3165,518955,Expert Witness,True
6435,3165,523007,Circumstantial Witness,False
6436,3165,519470,Expert Witness,False
6437,3165,516957,Eye Witness,False
6438,3166,519855,Expert Witness,True
6439,3167,504172,Expert Witness,False
6440,3167,501379,Circumstantial Witness,True
6441,3167,508741,Circumstantial Witness,True
6442,3167,514835,Circumstantial Witness,True
6443,3168,509174,Eye Witness,False
6444,3168,522994,Eye Witness,True
6445,3168,514132,Circumstantial Witness,True
6446,3168,519745,Circumstantial Witness,True
6447,3169,510279,Expert Witness,False
6448,3169,514704,Expert Witness,False
6449,3169,523459,Expert Witness,False
6450,3170,511051,Circumstantial Witness,False
6451,3170,509853,Circumstantial Witness,False
6452,3170,508238,Eye Witness,False
6453,3170,505777,Expert Witness,True
6454,3171,510187,Expert Witness,True
